review_id,text,aspect,sentiment,aspect_id,sentiment_id,original_text,is_adversarial,complexity
1122,সবকিছু স্বাভাবিক মানের হলেও সাজসজ্জা ছিল দুর্দান্ত।,ambiance,positive,0,2,,,complex
746,দাম মোটামুটি চলনসই।,price,neutral,3,1,,,simple
3021,"পরিমাণ কম হলেও খাবারের প্রতিটি পদ ছিল গ্রহণযোগ্য, সবাইকে আসার অনুরোধ করব।",food_quality,positive,2,2,,,complex
1917,ডিশ বিস্বাদ হলেও অন্য সবকিছু মনোরম ছিল।,food_quality,negative,2,0,,,medium
adv_1389_25,এবং খাবার আশানুরূপ ছিল এবং দামও ছিল দারুণ,food_quality,neutral,2,1,খাবার আশানুরূপ ছিল এবং দামও ছিল দারুণ,TRUE,
3053,"দামের বিষয়ে যেমন অসন্তোষ ছিল, পরিচ্ছন্নতাও ছিল তেমন মন্দ।",price,negative,3,0,,,mixed
adv_401_507,গড়পড়তা। এখানকার ডিশ বা খাবারের মান গড়পড়তা।,food_quality,neutral,2,1,এখানকার ডিশ বা খাবারের মান গড়পড়তা।,TRUE,
757,সবকিছু প্রত্যাশা অনুযায়ী এবং ডিশগুলোও চলনসই ছিল।,food_quality,neutral,2,1,,,medium
3236,পরিমাণ কম হলেও আমাদের অভিজ্ঞতায় খাবারের মান স্ট্যান্ডার্ড ছিল।,food_quality,neutral,2,1,,,complex
185,"মনোরম আবহাওয়া, তবে অন্য কিছু অসন্তোষজনক।",ambiance,positive,0,2,,,medium
3604,প্রচুর ভিড় থাকা সত্ত্বেও প্রতিটি পদ ছিল উপভোগ্য।,food_quality,positive,2,2,,,medium
16,গ্রহণযোগ্য দাম পেয়েছি।,price,positive,3,2,,,simple
adv_1502_518,মোটামুটি স্বাদ খাবারের মানের।,food_quality,neutral,2,1,খাবারের স্বাদ মোটামুটি মানের।,TRUE,
adv_1384_333,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, খাবার এক অনবদ্য কথায় ও দারুণ ছিল।",food_quality,positive,2,2,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, খাবার এক কথায় অনবদ্য ও দারুণ ছিল।",TRUE,
2022,সাজসজ্জা বিরক্তিকর এবং পরিচ্ছন্নতাও অসন্তোষজনক।,ambiance,negative,0,0,,,mixed
3466,খাবারের মূল্য বা দাম বেশ মনোরম ছিল।,price,positive,3,2,,,simple
777,"পরিচ্ছন্নতা সুন্দর ছিল, সবাইকে যাওয়ার পরামর্শ দেব।",cleanliness,positive,1,2,,,medium
1754,পরিচ্ছন্নতা চমৎপ্রদ।,cleanliness,positive,1,2,,,simple
1638,"আলোর ব্যবস্থা ভালো ছিল, আমি অবশ্যই আবার যাব।",ambiance,positive,0,2,,,medium
1403,স্বাদ গড়পড়তা এবং অন্য সবকিছু ছিল অসন্তোষজনক।,food_quality,neutral,2,1,,,medium
adv_623_399,"তবুও কোনো অভিযোগ নেই, যদিও কর্মচারীদের আচরণ আনন্দদায়ক।",service,positive,4,2,"যদিও কোনো অভিযোগ নেই, তবুও কর্মচারীদের আচরণ আনন্দদায়ক।",TRUE,
849,খরচ বেশ সাশ্রয়ী।,price,positive,3,2,,,simple
3010,খাবারের পরিমাণ কম ছিল এবং সব মিলিয়ে পরিস্থিতি ছিল গড়পড়তা।,ambiance,neutral,0,1,,,medium
1099,"রিভিউ দেখে গিয়েছিলাম, কিন্তু খাবারের মান অসন্তোষজনক ছিল।",food_quality,negative,2,0,,,medium
2733,সেবা বা সার্ভিসের মান মোটামুটি ছিল,service,neutral,4,1,,,simple
1220,আমরা পদগুলো সুন্দর পেয়েছি এবং বেশিক্ষণ অপেক্ষা করতে হয়নি।,food_quality,positive,2,2,,,medium
1913,অভিজ্ঞ কর্মচারী ও দুর্দান্ত সার্ভিসের কারণে পরিবারের সবাই পছন্দ করেছে।,service,positive,4,2,,,complex
2419,এখানকার সেবা খারাপ।,service,negative,4,0,,,simple
902,দামের তুলনায় মান ছিল বেশ নিরস।,price,negative,3,0,,,simple
adv_284_296,দাম চমৎকার হলেও সবকিছু ছিল সাধারণ।,price,positive,3,2,দাম চমৎকার হলেও অন্য সবকিছু ছিল সাধারণ।,TRUE,
3966,ওয়েটারের ব্যবহার ঠিকঠাক এবং খাবারও ছিল গ্রহণযোগ্য।,service,neutral,4,1,,,mixed
adv_1519_42,সবকিছু চলনসই সবকিছু হলেও ওয়েটারের ব্যবহার ছিল সেরা।,service,positive,4,2,সবকিছু চলনসই হলেও ওয়েটারের ব্যবহার ছিল সেরা।,TRUE,
216,স্রেফ টাকার অপচয় কর্মীদের ব্যবহারও খুব খারাপ,service,negative,4,0,,,medium
adv_2329_258,"বুকিং স্বাদ গেলেও করে একদমই ভালো ছিল না, শুধু সময়ের অপচয়।",food_quality,negative,2,0,"বুকিং করে গেলেও খাবারের স্বাদ একদমই ভালো ছিল না, শুধু সময়ের অপচয়।",TRUE,
2877,বিলের পরিমাণটি বেশ অযৌক্তিক বা নিরস ছিল,price,negative,3,0,,,simple
2626,দাম সাধারণ হলেও অন্য সবকিছু ছিল মনোরম,price,neutral,3,1,,,medium
2314,ঠিকমতো রান্না না হওয়ায় সব মিলিয়ে পদগুলো নিম্নমানের লেগেছে।,food_quality,negative,2,0,,,medium
adv_2061_373,পরিচ্ছন্নতা পর্যাপ্ত ছিল না কিন্তু ব্যবহার ছিল সুন্দর সুন্দর,cleanliness,negative,1,0,পরিচ্ছন্নতা পর্যাপ্ত ছিল না কিন্তু ব্যবহার ছিল সুন্দর,TRUE,
2463,খাবারের পদগুলো বেশ নিম্নমানের ছিল,food_quality,negative,2,0,,,simple
946,কোনো অভিযোগ নেই এবং পরিবেশন পদ্ধতিও ঠিকঠাক ছিল।,service,neutral,4,1,,,complex
3578,রাশ আওয়ার হওয়ায় সব মিলিয়ে পরিষ্কার-পরিচ্ছন্নতা বেশ মন্দ লেগেছে।,cleanliness,negative,1,0,,,medium
