review_id,text,aspect,sentiment,complexity
2228,শুক্রবার সন্ধ্যায় গিয়েছিলাম; সবকিছু গড়পড়তা এবং খাবারের মান গ্রহণযোগ্য ছিল।,food_quality,neutral,complex
2229,খাবারের মান নিরস এবং খরচও স্বাভাবিক মানের।,food_quality,negative,mixed
2230,প্রচুর ভিড় থাকা সত্ত্বেও আমরা পদগুলো প্রশংসনীয় পেয়েছি।,food_quality,positive,medium
2231,"পদগুলো নিরস ছিল, তবে অন্য কিছু যথেষ্ট ভালো।",food_quality,negative,medium
2232,"অপেক্ষা করতে হয়নি বেশি এবং খাবার প্রশংসনীয় ছিল, নিশ্চিতভাবেই আবার যাবো।",food_quality,positive,complex
2233,কর্মচারীর সংখ্যা অপর্যাপ্ত ছিল।,service,negative,simple
2234,সবকিছু স্বাভাবিক মানের হলেও রান্না ছিল বিরক্তিকর।,food_quality,negative,complex
2235,"আশা করেছিলাম ভালো হবে, কিন্তু কর্মচারীদের ব্যবহার মন্দ ছিল।",service,negative,medium
2236,কর্মচারীদের ব্যবহার বিরক্তিকর ছিল।,service,negative,simple
2237,আমরা পরিষ্কার-পরিচ্ছন্নতা স্ট্যান্ডার্ড মানের পেয়েছি এবং অপেক্ষা করতে হয়নি বেশি।,cleanliness,neutral,medium
2238,"সব মিলিয়ে বিল গ্রহণযোগ্য লেগেছে, রাশ আওয়ার ছিল।",price,positive,medium
2239,খাবারের মান দুর্বল এবং পরিবেশও মাঝারি।,food_quality,negative,mixed
2240,"সাজসজ্জা গ্রহণযোগ্য ছিল, চলনসই।",ambiance,neutral,medium
2241,"যদিও কোনো অভিযোগ নেই, তবুও বলব ব্যবহার ছিল দারুণ।",service,positive,complex
2242,"আমরা পরিষ্কার-পরিচ্ছন্নতা নিম্নমানের পেয়েছি, যদিও বসার জায়গা পেয়েছি সহজেই।",cleanliness,negative,medium
2243,"রান্না অসন্তোষজনক ছিল, তাই আর যাব না।",food_quality,negative,medium
2244,ডিশটি সুস্বাদু।,food_quality,positive,simple
2245,সন্তোষজনক বিল পেয়েছি।,price,positive,simple
2246,রাশ আওয়ার থাকার কারণে বিল গড়পড়তা মনে হয়েছে এবং শুধু সময় নষ্ট হয়েছে।,price,negative,complex
2247,"স্বচ্ছতা দুর্বল, তবে অন্য সবকিছু মাঝারি মানের।",cleanliness,negative,medium
2248,পরিচ্ছন্নতা অপর্যাপ্ত এবং কর্মচারীদের ব্যবহারও অসন্তোষজনক।,cleanliness,negative,mixed
2249,বুকিং করে দ্বিতীয়বার গিয়েছি এবং আবহাওয়া ঠিকঠাক ছিল।,ambiance,positive,complex
2250,"দাম মনোরম বা সাশ্রয়ী, তবে অন্য কিছু দুর্বল।",price,positive,medium
2251,সার্ভিস গ্রহণযোগ্য।,service,positive,simple
2252,আমরা খাবার সাধারণ মানের পেয়েছি এবং দ্রুত সার্ভ করেছে।,food_quality,neutral,medium
2253,এখানকার আলো বিরক্তিকর।,ambiance,negative,simple
2254,খাবারটা দুর্বল মানের।,food_quality,negative,simple
2255,"আলো চমৎকার, তবে অন্য কিছু প্রত্যাশা অনুযায়ী।",ambiance,positive,medium
2256,আবহাওয়া বিরক্তিকর ছিল।,ambiance,negative,simple
2257,"স্বাদ বাজে ছিল, তবে অন্য সবকিছু দারুণ।",food_quality,negative,medium
2258,তাজা উপকরণ ব্যবহার করায় এবং প্রথমবার গিয়ে ব্যবহার সন্তোষজনক মনে হয়েছে।,service,positive,complex
2259,আমরা খাবার স্বাদহীন পেয়েছি এবং খাবার আসতে অনেক সময় লেগেছে।,food_quality,negative,medium
2260,প্রচুর ভিড় থাকা সত্ত্বেও আমরা পরিস্থিতি উপভোগ্য পেয়েছি।,ambiance,positive,medium
2261,স্বাভাবিক মানের হলেও সাজসজ্জা পছন্দ করার মতো।,ambiance,positive,complex
2262,"অভিজ্ঞ শেফ আছে বলে মনে হয়, সব মিলিয়ে খাবার মজাদার লেগেছে।",food_quality,positive,medium
2263,সরাসরি চলে গিয়েছিলাম এবং দ্বিতীয়বার গিয়ে পরিষ্কার-পরিচ্ছন্নতা ভালোই পেয়েছি।,cleanliness,positive,complex
